watched_at,action,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,runtime,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres
2021-10-10T04:35:53Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/5,2014-07-18,26,1,5,Sunday Funday,2014-08-15T02:00:00Z,7.62087,966716,tt3958152,1002057,4921140,"comedy,drama,romance"
2021-10-10T04:11:23Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/4,2014-07-18,26,1,4,What Normal People Do,2014-08-08T02:00:00Z,7.46848,966715,tt3886768,1002056,4921139,"comedy,drama,romance"
2021-10-10T03:52:25Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/3,2014-07-18,26,1,3,Keys Open Doors,2014-08-01T02:00:00Z,7.66787,966714,tt3886764,1001355,4921138,"comedy,drama,romance"
2021-10-10T03:44:05Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/3,2014-07-18,26,1,3,Keys Open Doors,2014-08-01T02:00:00Z,7.66787,966714,tt3886764,1001355,4921138,"comedy,drama,romance"
2021-10-10T03:17:08Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/4/episodes/3,2010-07-25,89,4,3,The Final Problem,2017-01-15T21:00:00Z,8.19742,2423136,tt3845892,1251091,5866007,"drama,crime,mystery"
2021-10-10T01:25:02Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/4/episodes/2,2010-07-25,89,4,2,The Lying Detective,2017-01-08T21:00:00Z,8.50618,2353439,tt3845888,1234466,5776503,"drama,crime,mystery"
2021-10-09T23:47:14Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/4/episodes/1,2010-07-25,89,4,1,The Six Thatchers,2017-01-01T21:00:00Z,7.87452,2353438,tt3538760,1234465,5776502,"drama,crime,mystery"
2021-10-09T22:10:31Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/3/episodes/3,2010-07-25,90,3,3,His Last Vow,2014-01-12T21:00:00Z,8.63728,587208,tt2781046,578723,4550992,"drama,crime,mystery"
2021-10-09T20:25:37Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/3/episodes/2,2010-07-25,87,3,2,The Sign of Three,2014-01-05T21:00:00Z,8.43433,587207,tt2781042,578722,4543555,"drama,crime,mystery"
2021-10-09T05:06:02Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/3/episodes/1,2010-07-25,87,3,1,The Empty Hearse,2014-01-01T21:00:00Z,8.47342,587206,tt2189771,578721,4520777,"drama,crime,mystery"
2021-10-09T04:14:04Z,watch,episode,The L Word: Generation Q,2019,7.63659,148217,tt7661384,89630,364477,https://trakt.tv/shows/the-l-word-generation-q/seasons/2/episodes/10,2019-12-09,49,2,10,Last Call,2021-10-12T00:00:00Z,7.48438,5345343,tt11600818,3099692,8582355,drama
2021-10-09T02:55:26Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/2/episodes/3,2010-07-25,89,2,3,The Reichenbach Fall,2012-01-15T21:00:00Z,8.87882,587205,tt1942614,578718,4103398,"drama,crime,mystery"
2021-10-09T01:29:02Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/2,2014-07-18,26,1,2,Insouciance,2014-07-25T02:00:00Z,7.53529,966713,tt3886750,1001354,4916629,"comedy,drama,romance"
2021-10-09T00:21:28Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/2/episodes/2,2010-07-25,89,2,2,The Hounds of Baskerville,2012-01-08T21:00:00Z,8.15779,587204,tt1942613,578719,4103397,"drama,crime,mystery"
2021-10-08T22:33:50Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/2/episodes/1,2010-07-25,90,2,1,A Scandal in Belgravia,2012-01-01T21:00:00Z,8.73351,587203,tt1942612,578720,4103396,"drama,crime,mystery"
2021-10-08T04:34:13Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/1,2014-07-18,26,1,1,Pilot,2014-07-18T02:00:00Z,7.59537,966712,tt3884410,1001353,4905683,"comedy,drama,romance"
2021-10-06T18:06:45Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/1/episodes/3,2010-07-25,90,1,3,The Great Game,2010-08-08T20:00:00Z,8.53841,587202,tt1664530,578716,2502531,"drama,crime,mystery"
2021-10-06T18:06:45Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/1/episodes/2,2010-07-25,89,1,2,The Blind Banker,2010-08-01T20:00:00Z,8.07058,587201,tt1664529,578717,2502521,"drama,crime,mystery"
2021-10-06T03:25:39Z,watch,episode,Sherlock,2010,8.84456,19792,tt1475582,19885,176941,https://trakt.tv/shows/sherlock/seasons/1/episodes/1,2010-07-25,88,1,1,A Study in Pink,2010-07-25T20:00:00Z,8.52583,587200,tt1665071,578715,2502511,"drama,crime,mystery"
2021-10-06T03:11:05Z,watch,movie,The Imitation Game,2014,8.08503,127828,tt2084970,205596,,https://trakt.tv/movies/the-imitation-game-2014,2014-11-28,113,,,,,,,,,,"drama,history,thriller,war"
2021-10-03T09:06:35Z,watch,episode,The L Word: Generation Q,2019,7.63659,148217,tt7661384,89630,364477,https://trakt.tv/shows/the-l-word-generation-q/seasons/2/episodes/9,2019-12-09,49,2,9,Last Dance,2021-10-05T00:00:00Z,7.70588,5345342,tt11600816,3099691,8582354,drama
2021-10-03T07:18:48Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/5/episodes/1,2018-03-23,43,5,1,Phoenix from the Flame (I),2021-10-01T02:00:00Z,7.43627,5306724,tt14622230,3076773,8554884,"drama,action,adventure"
2021-10-03T06:19:50Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/16,2018-03-23,44,4,16,"Forever and Ever, Amen",2021-06-04T02:00:00Z,7.96875,5153381,tt14597278,2943094,8419983,"drama,action,adventure"
2021-10-03T06:19:49Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/15,2018-03-23,42,4,15,Say Her Name,2021-05-28T02:00:00Z,7.53383,5153380,tt14597274,2943093,8419982,"drama,action,adventure"
2021-10-03T04:44:55Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/14,2018-03-23,43,4,14,Comfortably Numb,2021-05-21T02:00:00Z,7.46292,5145107,tt14552612,2918486,8405870,"drama,action,adventure"
2021-10-03T03:54:17Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/13,2018-03-23,44,4,13,I Guess I'm Floating,2021-05-07T02:00:00Z,7.53383,5128138,tt14467054,2889435,8377308,"drama,action,adventure"
2021-10-03T02:53:41Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/12,2018-03-23,44,4,12,"Get Up, Stand Up",2021-04-23T02:00:00Z,7.68269,5111595,tt14416302,2867240,8346327,"drama,action,adventure"
2021-10-03T00:51:56Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/11,2018-03-23,42,4,11,Here It Comes Again,2021-04-16T02:00:00Z,7.66988,5108333,tt14347766,2864408,8325164,"drama,action,adventure"
2021-10-02T23:30:48Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/10,2018-03-23,44,4,10,Save Yourself,2021-04-09T02:00:00Z,7.68518,4989625,tt14299424,2836360,8300643,"drama,action,adventure"
2021-10-02T22:40:37Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/9,2018-03-23,43,4,9,No One Is Alone,2021-04-02T02:00:00Z,7.64235,4915202,tt14163024,2803580,8300642,"drama,action,adventure"
2021-10-02T21:52:19Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/8,2018-03-23,44,4,8,"Make No Mistake, He’s Mine",2021-03-26T02:00:00Z,7.56787,4902945,tt14163014,2790688,8259906,"drama,action,adventure"
2021-10-02T08:06:25Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/7,2018-03-23,44,4,7,Learning to Fly,2021-03-19T02:00:00Z,7.64434,4870769,tt13937330,2764739,8250779,"drama,action,adventure"
2021-10-02T07:15:48Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/6,2018-03-23,44,4,6,Train in Vain,2021-03-12T03:00:00Z,7.71757,4698671,tt13498228,2529748,8122163,"drama,action,adventure"
2021-10-02T06:57:08Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/5,2018-03-23,42,4,5,Out of Control,2020-12-18T03:00:00Z,7.85412,4603649,tt13492356,2529747,8055800,"drama,action,adventure"
2021-10-02T05:21:22Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/4,2018-03-23,44,4,4,Don't Look Back in Anger,2020-12-11T03:00:00Z,7.62338,4603648,tt13492352,2529746,8055798,"drama,action,adventure"
2021-10-02T04:21:25Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/3,2018-03-23,43,4,3,We Are Family,2020-12-04T03:00:00Z,7.60217,4590501,tt13446116,2518666,8043078,"drama,action,adventure"
2021-10-02T03:12:16Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/2,2018-03-23,42,4,2,Wild World,2020-11-20T03:00:00Z,7.64286,4574888,tt13370394,2517922,8028019,"drama,action,adventure"
2021-10-02T02:42:51Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/4/episodes/1,2018-03-23,45,4,1,Nothing Seems the Same,2020-11-13T03:00:00Z,7.79268,4456867,tt12339078,2431548,8020981,"drama,action,adventure"
2021-10-01T23:31:31Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/16,2018-03-23,43,3,16,Louder Than a Bomb,2020-05-15T02:00:00Z,7.90152,4122217,tt12000698,2244927,7697972,"drama,action,adventure"
2021-10-01T22:27:59Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/15,2018-03-23,43,3,15,Bad Guy,2020-05-08T02:00:00Z,7.5948,4122215,tt12000696,2244926,7697971,"drama,action,adventure"
2021-10-01T21:28:57Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/14,2018-03-23,43,3,14,The Ghosts That Haunt Me,2020-05-01T02:00:00Z,7.67547,4100749,tt12000668,2230542,7689091,"drama,action,adventure"
2021-10-01T20:44:00Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/13,2018-03-23,43,3,13,Dream a Little Dream of Me,2020-04-17T02:00:00Z,7.69776,4100747,tt12000628,2223070,7679351,"drama,action,adventure"
2021-10-01T19:33:37Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/12,2018-03-23,43,3,12,I’ll Be Seeing You,2020-04-10T02:00:00Z,8.07102,4068540,tt12000622,2200324,7646115,"drama,action,adventure"
2021-10-01T18:29:49Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/11,2018-03-23,43,3,11,No Days Off,2020-04-03T02:00:00Z,7.7808,4058189,tt11997588,2193881,7634868,"drama,action,adventure"
2021-10-01T08:49:23Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/10,2018-03-23,43,3,10,Something About What Happens When We Talk,2020-03-27T02:00:00Z,7.70913,4039543,tt11784222,2185441,7622993,"drama,action,adventure"
2021-10-01T07:01:26Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/9,2018-03-23,43,3,9,Poor Wandering One,2020-03-20T02:00:00Z,7.77966,4023745,tt11833568,2177376,7609360,"drama,action,adventure"
2021-10-01T06:11:07Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/8,2018-03-23,43,3,8,Born to Run,2020-03-13T02:00:00Z,7.75518,4012670,tt11809072,2177375,7599494,"drama,action,adventure"
2021-10-01T04:29:19Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/7,2018-03-23,43,3,7,Satellite of Love,2020-03-06T03:00:00Z,7.66486,4009108,tt11783940,2169696,7598757,"drama,action,adventure"
2021-10-01T03:52:43Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/6,2018-03-23,43,3,6,Ice Ice Baby,2020-02-28T03:00:00Z,7.64931,3918094,tt11083528,2169695,7526106,"drama,action,adventure"
2021-10-01T02:18:59Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/5,2018-03-23,43,3,5,Into the Woods,2020-02-21T03:00:00Z,7.68421,3918091,tt11084666,2157256,7526100,"drama,action,adventure"
2021-10-01T00:07:33Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/4,2018-03-23,43,3,4,House Where Nobody Lives,2020-02-14T03:00:00Z,7.65405,3918090,tt10980196,2064182,7526098,"drama,action,adventure"
2021-09-30T22:21:04Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/3,2018-03-23,43,3,3,Eulogy,2020-02-07T03:00:00Z,7.65913,3918089,tt11084672,2064181,7571376,"drama,action,adventure"
2021-09-30T20:57:22Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/2,2018-03-23,43,3,2,Indoor Fireworks,2020-01-31T03:00:00Z,7.77365,3918087,tt11378138,2049790,7526088,"drama,action,adventure"
2021-09-30T20:24:48Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/3/episodes/1,2018-03-23,43,3,1,I Know This Bar (I),2020-01-24T03:00:00Z,7.68504,3822232,tt10314172,2015442,7466536,"drama,action,adventure"
2021-09-30T18:59:56Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/17,2018-03-23,43,2,17,Into the Wildfire,2019-05-17T02:00:00Z,7.80456,3465334,tt10179004,1757258,7119890,"drama,action,adventure"
2021-09-30T18:59:56Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/16,2018-03-23,43,2,16,For Whom the Bell Tolls,2019-05-10T02:00:00Z,8.14171,3465333,tt10179000,1757257,7119888,"drama,action,adventure"
2021-09-30T01:06:03Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/15,2018-03-23,43,2,15,Always Ready (II),2019-05-03T02:00:00Z,8.06646,3465332,tt10171926,1757256,7119887,"drama,action,adventure"
2021-09-29T23:56:12Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/14,2018-03-23,43,2,14,Friendly Fire,2019-04-19T02:00:00Z,7.91981,3459845,tt10120470,1747925,7115839,"drama,action,adventure"
2021-09-29T22:39:47Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/13,2018-03-23,43,2,13,The Dark Night,2019-04-12T02:00:00Z,7.71765,3446931,tt9818190,1739115,7103657,"drama,action,adventure"
2021-09-29T21:33:48Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/12,2018-03-23,43,2,12,"When It Rains, It Pours!",2019-04-05T02:00:00Z,7.79592,3421954,tt9818188,1737367,7081246,"drama,action,adventure"
2021-09-29T20:30:58Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/11,2018-03-23,43,2,11,Baby Boom,2019-03-29T02:00:00Z,7.77946,3403449,tt9818184,1737366,7063387,"drama,action,adventure"
2021-09-29T09:23:03Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/10,2018-03-23,43,2,10,Crazy Train,2019-03-22T02:00:00Z,7.8535,3399097,tt9818178,1725569,7058287,"drama,action,adventure"
2021-09-29T08:20:52Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/9,2018-03-23,43,2,9,I Fought the Law,2019-03-15T02:00:00Z,7.72578,3393589,tt9154428,1717373,7054086,"drama,action,adventure"
2021-09-29T07:32:25Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/8,2018-03-23,43,2,8,Crash and Burn,2019-03-08T03:00:00Z,7.8347,3263815,tt9154426,1650327,6927978,"drama,action,adventure"
2021-09-29T06:03:34Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/7,2018-03-23,43,2,7,Weather the Storm,2018-11-16T03:00:00Z,7.84592,3216391,tt9154424,1615088,6884363,"drama,action,adventure"
2021-09-29T05:58:08Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/7,2018-03-23,43,2,7,Weather the Storm,2018-11-16T03:00:00Z,7.84592,3216391,tt9154424,1615088,6884363,"drama,action,adventure"
2021-09-28T23:22:06Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/6,2018-03-23,43,2,6,Last Day on Earth,2018-11-09T03:00:00Z,7.77642,3205754,tt9125252,1604818,6873779,"drama,action,adventure"
2021-09-28T22:09:13Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/5,2018-03-23,43,2,5,Do a Little Harm …,2018-11-02T02:00:00Z,7.68147,3194826,tt9150194,1597859,6862178,"drama,action,adventure"
2021-09-28T22:09:11Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/4,2018-03-23,43,2,4,Lost and Found,2018-10-26T02:00:00Z,7.66717,3190716,tt9118258,1590547,6856950,"drama,action,adventure"
2021-09-28T19:16:20Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/3,2018-03-23,43,2,3,Home to Hold Onto,2018-10-19T02:00:00Z,7.69767,3182943,tt8947058,1587097,6850775,"drama,action,adventure"
2021-09-28T10:02:44Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/2,2018-03-23,43,2,2,Under the Surface,2018-10-12T02:00:00Z,7.56738,3165475,tt8880464,1582192,6835657,"drama,action,adventure"
2021-09-28T08:51:52Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/2/episodes/1,2018-03-23,43,2,1,No Recovery,2018-10-05T02:00:00Z,7.76228,3073521,tt8456434,1559131,6752106,"drama,action,adventure"
2021-09-28T07:40:10Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/1/episodes/10,2018-03-23,43,1,10,Not Your Hero,2018-05-18T02:00:00Z,7.97429,2949746,tt7182588,1481989,6650553,"drama,action,adventure"
2021-09-27T23:43:10Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/1/episodes/9,2018-03-23,43,1,9,Hot Box,2018-05-11T02:00:00Z,7.70822,2949745,tt7182582,1477102,6678758,"drama,action,adventure"
2021-09-27T22:10:19Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/1/episodes/8,2018-03-23,43,1,8,Every Second Counts,2018-05-04T02:00:00Z,7.75845,2949744,tt7182580,1477101,6650551,"drama,action,adventure"
2021-09-27T22:10:16Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/1/episodes/7,2018-03-23,43,1,7,Let It Burn,2018-04-27T02:00:00Z,7.67629,2949743,tt7182552,1477100,6646952,"drama,action,adventure"
2021-09-27T19:53:27Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/1/episodes/6,2018-03-23,43,1,6,Stronger Together,2018-04-20T02:00:00Z,7.69042,2944680,tt7182566,1473353,6627153,"drama,action,adventure"
